0;-2;Mon Jun 21 00:48:25 GMT+02:00 2021;;
4461077551;50;ACTIVITY3;3
4461090887;0;0.22013968;-0.059820566;9.875777
4462265105;3;-0.022372281;0.030084228;-0.0021379655
4463253751;4;-3.45;-13.14375;-34.0125
4463253751;6;2.9252365;0.008185294;-0.014686238
4463253751;7;-0.97655505;0.21466509;0.016100274;-0.21476653;-0.9766535;-0.004840898;0.014685218;-0.008185203;0.9998587
4463439741;0;0.14596218;-0.08135597;9.93799
4464614324;3;-0.03397838;0.023975754;-0.003970507
4465762553;2;-0.07003538;0.05614698;-0.10139084
4465762553;1;0.19424546;-0.14221287;9.803695
4465762553;18;-0.007283285;-0.009881073;-0.0032243726
4465762553;12;-0.01054256;0.0062877876;-0.99549305;0.09403686
4465762553;11;169.21564;0.83091396;1.135081
4465789376;0;0.11246266;-0.09810573;9.978668
4466964428;3;-0.038865156;0.014813046;-0.00335966
4468139064;0;0.1363909;-0.1268196;9.997811
4469313647;3;-0.045584477;-0.0010689828;-0.0027488125
4470460262;1;0.19411822;-0.14418529;9.803668
4470460262;2;-0.05553022;0.009084433;-0.058960915
4470460262;18;-0.007383937;-0.009874198;-0.0032340465
4470460262;12;-0.010545372;0.0063888514;-0.99549526;0.09400643
4470460262;11;169.21925;0.84243923;1.1343409
4470487918;0;0.15074782;-0.15074782;10.002597
4471662137;3;-0.04314109;-0.01267508;-0.0021379655
4472836772;0;0.16271193;-0.16749759;10.028918
4473253751;4;-3.54375;-14.55;-36.581253
4473253751;6;2.9527128;0.017289076;-0.017528556
4473253751;7;-0.9820074;0.1877308;0.020461451;-0.18802765;-0.98206836;-0.013687165;0.01752504;-0.017288215;0.99969697
4474011355;3;-0.037643462;-0.016951011;-0.0027488125
4475159585;1;0.19469802;-0.14589396;9.803631
4475159585;2;-0.029790938;-0.02148202;0.005672455
4475159585;18;-0.007471232;-0.009903438;-0.0032408424
4475159585;12;-0.010581732;0.006474902;-0.9955128;0.09381023
4475159585;11;169.24194;0.8524233;1.1377325
4475186407;0;0.17706887;-0.17467605;10.100702
4476361460;3;-0.0290916;-0.018783553;-0.0027488125
4477536043;0;0.20578274;-0.19860429;10.153345
4478710626;3;-0.016263809;-0.01267508;-0.00335966
4479857241;1;0.19527526;-0.14683484;9.803606
4479857241;2;0.023465559;-0.060005397;0.108914375
4479857241;18;-0.007519378;-0.009932668;-0.0032479835
4479857241;12;-0.010614921;0.006520919;-0.99552107;0.09371533
4479857241;11;169.25293;0.857921;1.1411078
4479884897;0;0.2416751;-0.22253251;10.184451
4481059116;3;-0.004046863;-0.0047340663;-0.003970507
4482233751;0;0.2536392;-0.2105684;10.20838
4483253751;4;-4.6875;-14.043751;-35.325
4483253751;6;2.8883379;0.018792264;-0.024905255
4483253751;7;-0.9676846;0.25051194;0.028815115;-0.25093153;-0.9679312;-0.011946598;0.024898283;-0.018791158;0.9995134
4483408387;3;0.010002624;0.009315421;-0.005803049
4484556616;2;0.053551733;-0.050727963;0.13409996
4484556616;1;0.19509724;-0.14652686;9.803615
4484556616;18;-0.007503731;-0.009923573;-0.0032569421
4484556616;12;-0.010615556;0.00648793;-0.99535906;0.095423214
4484556616;11;169.0563;0.85612136;1.1400665
4484583439;0;0.2536392;-0.19142582;10.182058
4485758491;3;0.020387027;0.016645588;-0.005803049
4486933074;0;0.2440679;-0.18664017;10.136595
4488107657;3;0.027717194;0.02275406;-0.0051922016
4489254272;1;0.194243;-0.14534977;9.803649
4489254272;2;0.03646241;-0.03277549;0.060525894
4489254272;18;-0.007443699;-0.009880099;-0.0032706063
4489254272;12;-0.0105673345;0.0064308993;-0.99534696;0.09555862
4489254272;11;169.04063;0.84924346;1.1350721
4489281928;0;0.22731815;-0.17706887;10.107881
4490456147;3;0.034436513;0.027029991;-0.006413896
4491630782;0;0.20578274;-0.1698904;10.074382
4492805418;3;0.039323293;0.028862532;-0.008246438
4493253699;4;-4.5750003;-14.606251;-36.28125
4493253699;6;2.8946972;0.015470717;-0.02071009
4493253699;7;-0.9693896;0.24436551;0.023860643;-0.244653;-0.96955985;-0.009936689;0.020706132;-0.0154701;0.9996659
4493953595;1;0.19306192;-0.14364089;9.803698
4493953595;2;0.008945227;-0.015376449;6.1511993E-4
4493953595;18;-0.0073564895;-0.009820052;-0.0032840306
4493953595;12;-0.01050832;0.006334553;-0.99520737;0.097013906
4493953595;11;168.87292;0.83925813;1.1281666
4493980470;0;0.20817557;-0.15553348;10.050453
4495155470;3;0.03993414;0.025808297;-0.008246438
4496330105;0;0.2009971;-0.14117654;10.033704
4497504689;3;0.039323293;0.02519745;-0.008857286
4498651303;2;-0.0078454465;0.009143874;-0.044545174
4498651303;1;0.19193394;-0.14187801;9.803745
4498651303;18;-0.007266588;-0.009762683;-0.0033028938
4498651303;12;-0.0104434965;0.0062487326;-0.9951907;0.09719778
4498651303;11;168.85165;0.8289573;1.1215714
4498678960;0;0.17706887;-0.13160525;10.000204
4499853178;3;0.033825666;0.021532366;-0.0076355906
4501027814;0;0.1794617;-0.13160525;9.957133
4502202449;3;0.03260397;0.023364907;-0.0076355906
4503253647;4;-4.2375;-14.00625;-36.45
4503253647;6;2.9044456;0.0139646325;-0.019986501
4503253647;7;-0.9717524;0.23490763;0.022705786;-0.23515488;-0.97191733;-0.008875513;0.019983223;-0.013964179;0.9997028
4503350626;1;0.19072774;-0.14039364;9.80379
4503350626;2;-0.0065888315;0.00880377;-0.11425495
4503350626;18;-0.0071908724;-0.009701284;-0.003321653
4503350626;12;-0.010381703;0.006167963;-0.99508435;0.09829215
4503350626;11;168.72548;0.82028395;1.1145196
4503377501;0;0.19860429;-0.13878371;9.935597
4504552501;3;0.02893889;0.027640838;-0.0070247436
4505727137;0;0.2105684;-0.14356937;9.940384
4506901720;3;0.027106347;0.033749312;-0.0076355906
4508048335;1;0.18917057;-0.13918412;9.803838
4508048335;18;-0.007129088;-0.009621958;-0.0033384063
4508048335;2;0.014179274;-8.2954764E-4;-0.10741806
4508048335;11;168.69952;0.81321657;1.1054173
4508048335;12;-0.010297991;0.006112065;-0.99506336;0.09851655
4508075991;0;0.20578274;-0.14356937;9.964312
4509250210;3;0.025884653;0.039857782;-0.008246438
4510424845;0;0.20578274;-0.12921242;10.00499
4511599480;3;0.020387027;0.04046863;-0.006413896
4512747657;1;0.18738635;-0.13811211;9.803887
4512747657;2;0.017213717;0.016021341;-0.041285515
4512747657;18;-0.0070742914;-0.009531022;-0.0033569385
4512747657;12;-0.010201886;0.006066917;-0.9950674;0.09848829
4512747657;11;168.70265;0.80695266;1.0949881
4512774532;0;0.21296121;-0.12203395;10.031311
4513425522;4;-3.73125;-12.8625;-36.28125
4513425522;6;2.9224057;0.013081501;-0.020933123
4513425522;7;-0.97580117;0.21741739;0.023274483;-0.21765561;-0.9759911;-0.008214076;0.020929804;-0.013081128;0.99969536
4513949532;3;0.020387027;0.04352287;-0.0045813546
4515124168;0;0.2105684;-0.13160525;10.0576315
4516298751;3;0.022830416;0.047798797;-0.00335966
4517445366;2;0.022869885;0.0017273277;0.011231422
4517445366;1;0.18537198;-0.13701293;9.803941
4517445366;18;-0.007018014;-0.009428394;-0.003370112
4517445366;12;-0.010094461;0.006020713;-0.99506354;0.098541446
4517445366;11;168.69641;0.80053;1.0832142
4517473022;0;0.21535404;-0.14596218;10.083953
4518647241;3;0.024052111;0.047798797;-0.0027488125
4519821876;0;0.2105684;-0.148355;10.093524
4520996512;3;0.022219568;0.04718795;-0.003970507
4522144689;2;0.015363663;-0.011147633;0.03601265
4522144689;1;0.18334883;-0.13612728;9.80399
4522144689;18;-0.006972568;-0.0093253255;-0.0033774283
4522144689;12;-0.009987173;0.0059862155;-0.9950676;0.09851344
4522144689;11;168.69952;0.7953551;1.0713892
4522171564;0;0.19621146;-0.15314065;10.0983095
4523253751;4;-3.6000001;-13.275001;-35.30625
4523253751;6;2.9337804;0.016570348;-0.019177191
4523253751;7;-0.9782392;0.20629133;0.02218144;-0.20659262;-0.9783503;-0.01225372;0.019173382;-0.01656959;0.99967885
4523346564;3;0.01977618;0.045966256;-0.0051922016
4524521199;0;0.19381863;-0.16749759;10.105488
4525695782;3;0.025273805;0.044744562;-0.0051922016
4526842397;1;0.18129073;-0.13516086;9.804043
4526842397;2;0.004300669;-0.028892562;0.04633999
4526842397;18;-0.0069230287;-0.009220462;-0.0033884502
4526842397;12;-0.009878016;0.0059472728;-0.9950665;0.09853738
4526842397;11;168.69664;0.7897082;1.0593599
4526870053;0;0.18664017;-0.16749759;10.107881
4528044272;3;0.0264955;0.045966256;-0.0045813546
4529218907;0;0.2009971;-0.148355;10.086346
4530393543;3;0.022830416;0.044133715;-0.0070247436
4531541720;1;0.17933586;-0.13408373;9.804093
4531541720;2;0.014682353;-0.008448243;0.023344994
4531541720;18;-0.0068678665;-0.009120881;-0.0034000124
4531541720;12;-0.009773205;0.005902755;-0.9950711;0.098504715
4531541720;11;168.70029;0.7834144;1.047934
4531568595;0;0.19621146;-0.14356937;10.08156
4532743595;3;0.0264955;0.045966256;-0.0070247436
4533253803;4;-3.0;-13.106251;-34.331253
4533253803;6;2.9676118;0.014220703;-0.017778013
4533253803;7;-0.9847041;0.17308693;0.019969901;-0.17332605;-0.98480386;-0.010926044;0.017775279;-0.014220224;0.9997409
4533918230;0;0.1794617;-0.14356937;10.093524
4535092814;3;0.027106347;0.042301174;-0.005803049
4536239428;1;0.17750756;-0.13283661;9.804143
4536239428;2;0.004582286;-0.004935533;0.03734207
