0;-2;Mon Jun 21 00:30:01 GMT+02:00 2021;;
5637152759;50;WALK;0
5637153403;3;0.07719582;0.2145601;-0.098651834
5638328038;0;1.0582259;-0.8883354;-9.29163
5639502621;3;0.07536328;0.20661908;-0.09681929
5640650746;2;-0.12219095;0.19238079;0.2229662
5640650746;1;1.2307466;-1.08253;-9.668702
5640650746;18;-0.6781696;-0.73010534;-0.00227424
5640650746;12;0.25836995;-0.9623988;0.06982228;0.04645748
5640650746;11;311.77115;173.66235;7.2542706
5640677621;0;0.9840483;-0.89312106;-9.200403
5641852621;3;0.07597413;0.19440214;-0.09071082
5643027205;0;0.9194421;-0.9026923;-9.138189
5644201736;3;0.07230905;0.17790927;-0.089489125
5645328715;4;-13.25625;16.837502;41.737503
5645328715;6;-0.6471212;0.09985076;-3.0513046
5645328715;7;-0.7999919;-0.59988916;-0.01208166;-0.5932655;0.7938488;-0.13356704;0.08971643;-0.09968492;-0.99096614
5645348298;1;1.2369202;-1.0841836;-9.667728
5645348298;2;-0.27028626;0.17326647;0.38124847
5645348298;18;-0.6780092;-0.7302216;-0.0024105415
5645348298;12;0.25887585;-0.9622371;0.070012525;0.046704523
5645348298;11;311.65347;173.65265;7.29099
5645375955;0;0.8668;-0.9170493;-9.090333
5646550173;3;0.06986566;0.15530792;-0.08521319
5647724757;0;0.8210373;-0.91226363;-9.068798
5648899340;3;0.06986566;0.13514996;-0.07910472
5650047465;2;-0.38074762;0.15778679;0.46605778
5650047465;1;1.2402456;-1.0859728;-9.667101
5650047465;18;-0.6778641;-0.7303316;-0.0024443734
5650047465;12;0.25932738;-0.9620989;0.07016844;0.046812575
5650047465;11;311.53864;173.64212;7.310852
5650074340;0;0.7899306;-0.88354975;-9.0544405
5651249340;3;0.065589726;0.11193776;-0.0723854
5652423923;0;0.77796644;-0.8596215;-9.052048
5653598455;3;0.061313793;0.088114716;-0.064444385
5654745017;1;1.2408273;-1.0871055;-9.666899
5654745017;2;-0.44058037;0.20147836;0.48756504
5654745017;18;-0.6777452;-0.7304358;-0.0024088463
5654745017;12;0.25978932;-0.9619689;0.07025506;0.04679265
5654745017;11;311.44547;173.63545;7.3144035
5654772673;0;0.77318084;-0.8330014;-9.080762
5655422934;4;-11.306251;17.362501;41.456253
5655422934;6;-0.5189128;0.08885309;-3.0563307
