0;-2;Mon Jun 21 01:27:36 GMT+02:00 2021;;
981966041;50;ACTIVITY4;5
982446627;3;0.020387027;0.014813046;-0.008857286
983593814;1;0.15446924;-0.018505463;9.805415
983593814;18;0.0048977365;-0.006239682;0.7066038
983593814;2;0.12438235;-0.08146576;0.29152393
983593814;12;0.006751902;-0.0041633258;0.9075503;0.41986853
983593814;11;229.65509;0.108119056;0.9025322
983621158;0;0.34247273;-0.09571291;10.256236
984795689;3;0.03565821;0.04352287;-0.008246438
985970637;0;0.29940194;-0.078963146;10.122238
987145585;3;0.046042614;0.058794048;-0.008857286
988292720;2;0.16281474;-0.06996465;0.07537651
988292720;1;0.15317576;-0.01688866;9.805439
988292720;18;0.004909341;-0.006134856;0.7065903
988292720;12;0.0067264102;-0.0040612193;0.9075255;0.4199235
988292720;11;229.66193;0.0986728;0.89497375
988320116;0;0.21535404;-0.059820566;10.052846
989494595;3;0.048486;0.05451812;-0.009468133
990668762;0;0.11724831;-0.031106694;10.016953
991608137;4;14.64375;-13.44375;-38.625
991608137;6;-2.307187;-4.7900874E-4;-0.004311092
991608137;7;-0.6716104;-0.7408973;0.0032502923;0.7408919;-0.6716181;-0.002872359;0.004311078;4.790087E-4;0.9999906
991842877;3;0.044820916;0.03436016;-0.008857286
992990116;1;0.15232609;-0.015228403;9.805455
992990116;2;0.009281963;-0.029781425;-0.07840252
992990116;18;0.004938503;-0.006044485;0.706576
992990116;12;0.0067228717;-0.0039658034;0.9075505;0.41987038
992990116;11;229.65512;0.08897261;0.8900087
993017460;0;0.043070808;0.0047856453;9.990633
994191991;3;0.03749075;0.0062611843;-0.01007898
995366939;0;0.016749758;0.03589234;9.947562
996541835;3;0.028328042;-0.020005248;-0.01007898
997688970;1;0.15253817;-0.013832288;9.805453
997688970;2;-0.12738144;0.03461463;-0.14302063
997688970;18;0.004996386;-0.0060019456;0.70656085
997688970;12;0.0067626643;-0.003905585;0.90756005;0.4198497
997688970;11;229.65244;0.08081576;0.8912478
997716366;0;0.031106694;0.062213387;9.890134
998890845;3;0.01977618;-0.033443887;-0.0070247436
1000065012;0;0.076570325;0.083748795;9.842278
1001239179;3;0.010002624;-0.035276428;-0.011300675
1001608189;4;14.231251;-12.900001;-38.643753
1001608189;6;-2.2736394;-0.009737563;-0.014363854
1001608189;7;-0.64621633;-0.76297134;0.01671328;0.7630192;-0.6463591;-0.00466584;0.01436268;0.00973741;0.99984944
1002386366;18;0.0050544296;-0.005993078;0.70654684
1002386366;1;0.1532197;-0.012900854;9.805445
1002386366;2;-0.10411103;0.08632153;-0.24389267
1002386366;12;0.0068142056;-0.003876964;0.90756655;0.41983506
1002386366;11;229.65056;0.0753738;0.89523
1002413710;0;0.14117654;0.09571291;9.827921
1003588241;3;-3.8177954E-4;-0.029778805;-0.01007898
1004763189;0;0.18903299;0.078963146;9.880563
1005938137;3;-0.008933641;-0.018172706;-0.0076355906
1007085272;1;0.15381989;-0.012602944;9.805435
1007085272;2;0.006629154;0.10037622;-0.2537222
1007085272;18;0.005086653;-0.0060041295;0.706529
1007085272;12;0.0068480405;-0.0038765897;0.90753186;0.4199095
1007085272;11;229.65996;0.073633276;0.898737
1007112668;0;0.18664017;0.059820566;9.969097
1008287147;3;-0.013820419;-0.004123219;-0.0070247436
